Un;Município;Tag Planta;Descrição Planta;Tag Comp;Descrição Comp;Atributo;Valor
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-17545;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18002;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18247;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;FABRICANTE;WEG
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;TIPO;Bomba Centrifuga Submersível
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18462;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;TIPO;Bomba Centrifuga Submersível
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18478;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;2,8
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;ROTACAO;3450rpm
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;TENSAO_ENTRADA;220v
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;TIPO;Bomba Centrifuga Submersível
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18830;Bomba Centrifuga Submersível;VAZAO_NOMINAL;17m³/h
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18872;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-18873;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;MODELO;AFP
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;ROTACAO;1180
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19113;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19116;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;TIPO;CENTRIFUGA SUBMERSIVEL
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19603;Bomba Centrifuga Submersível;VAZAO_NOMINAL;162m³/h
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;MODELO;ABS XFR-PE2-L50E-CBH4-PE105
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;ROTACAO;1754rpm
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;TIPO;CENTRIFUGA SUBMERSIVEL
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19641;Bomba Centrifuga Submersível;VAZAO_NOMINAL;334,0 m³/h
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19663;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;FABRICANTE;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;MODELO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;TIPO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19809;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;FABRICANTE;SULZER
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;MODELO;UNI 300T
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;POTENCIA_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;PRESSAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;ROTACAO;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;TENSAO_ENTRADA;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;TIPO;Bomba Centrifuga Submersível
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-19825;Bomba Centrifuga Submersível;VAZAO_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20143;Bomba Centrifuga Submersível;CORRENTE_NOMINAL;
Águas do Rio - Bloco B;RIO DE JANEIRO;PL-RJB-OFI0006;OFICINA ELETROMECÂNICA 6 - ETE PAVUNA;RJB-20143;Bomba Centrifuga Submersível;FABRICANTE;KSB
